Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0141,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0108,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0121,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0115,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0124,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0144,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0134,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0115,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0118,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0118,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0124,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
0.0137,0.0147,0.0137,0.0121,0.0151,0.0128,-0.0295
